loss,accuracy
3.495590925216675,0.8763948678970337
2.5769827365875244,0.9012875556945801
0.916567325592041,0.9012875556945801
0.46467557549476624,0.9012875556945801
0.4175850450992584,0.9012875556945801
0.39981821179389954,0.9012875556945801
0.3920285403728485,0.9012875556945801
0.3855886161327362,0.9012875556945801
0.37994375824928284,0.9012875556945801
0.37538599967956543,0.9012875556945801
0.36651238799095154,0.9012875556945801
0.3552679419517517,0.9012875556945801
0.33804401755332947,0.9012875556945801
0.3110724985599518,0.9012875556945801
0.2718011140823364,0.9012875556945801
0.226713627576828,0.9012875556945801
0.18669666349887848,0.9012875556945801
0.15746302902698517,0.9012875556945801
0.14250651001930237,0.9012875556945801
0.13346250355243683,0.9012875556945801
0.1263420134782791,0.9012875556945801
0.12020215392112732,0.9012875556945801
0.11481112241744995,0.9012875556945801
0.11003007739782333,0.9012875556945801
0.10549507290124893,0.9012875556945801
0.10275418311357498,0.9012875556945801
0.10043831169605255,0.9012875556945801
0.0979907289147377,0.9012875556945801
0.09671689569950104,0.9012875556945801
0.09476518630981445,0.9012875556945801
0.09332416206598282,0.9012875556945801
0.09249325841665268,0.9012875556945801
0.09177914261817932,0.9012875556945801
0.09175810217857361,0.9012875556945801
0.09065411984920502,0.9012875556945801
0.09003875404596329,0.9180257320404053
0.08955379575490952,0.9012875556945801
0.08954139053821564,0.9163089990615845
0.08953933417797089,0.9012875556945801
0.08844463527202606,0.9012875556945801
0.08782388269901276,0.9012875556945801
0.08750931918621063,0.9012875556945801
0.08834563195705414,0.9012875556945801
0.08754616975784302,0.9193133115768433
0.08772274106740952,0.9343347549438477
0.08878255635499954,0.9124463796615601
0.08618751168251038,0.9012875556945801
0.08552893251180649,0.9012875556945801
0.08454546332359314,0.9012875556945801
0.08468739688396454,0.9012875556945801
0.08453021198511124,0.9012875556945801
0.08535003662109375,0.942060112953186
0.08372462540864944,0.9141631126403809
0.08317249268293381,0.9012875556945801
0.08347154408693314,0.9012875556945801
0.08295956254005432,0.9201716780662537
0.08242464810609818,0.9012875556945801
0.08293431997299194,0.9012875556945801
0.08236373960971832,0.9283261895179749
0.08182796090841293,0.9377682209014893
0.08215507864952087,0.9253218770027161
0.08138711005449295,0.9163089990615845
0.08102711290121078,0.9446352124214172
0.08089980483055115,0.9055793881416321
0.08065452426671982,0.9103004336357117
0.08003653585910797,0.9334763884544373
0.07937315851449966,0.9424892663955688
0.079503133893013,0.9145922660827637
0.07940960675477982,0.9360514879226685
0.07882868498563766,0.942060112953186
0.07837408035993576,0.9274678230285645
0.0787900984287262,0.9459227323532104
0.07754886150360107,0.9150214791297913
0.07718601822853088,0.9300429224967957
0.07696571201086044,0.9326180219650269
0.07607769966125488,0.9484978318214417
0.0753507912158966,0.9012875556945801
0.07497300952672958,0.9369098544120789
0.07453075796365738,0.9412017464637756
0.07442288845777512,0.9403433203697205
0.07341685146093369,0.9201716780662537
0.07274944335222244,0.9296137094497681
0.07197126001119614,0.9399141669273376
0.07141754776239395,0.9467810988426208
0.07080383598804474,0.9369098544120789
