loss,accuracy
0.029353352263569832,0.17381973564624786
0.025528529658913612,0.21888412535190582
0.02452869340777397,0.21888412535190582
0.02408262901008129,0.22746780514717102
0.024059362709522247,0.22532188892364502
0.02403038926422596,0.21888412535190582
0.023628301918506622,0.21888412535190582
0.023673556745052338,0.22231759130954742
0.02356157824397087,0.21888412535190582
0.02349064312875271,0.2334764003753662
0.022994989529252052,0.22832618653774261
0.02220986969769001,0.22875536978244781
0.018399083986878395,0.22403433918952942
0.015578333288431168,0.2360514998435974
0.013903526589274406,0.22832618653774261
0.012478784658014774,0.23047210276126862
0.012128141708672047,0.2420600801706314
0.01116396114230156,0.22703862190246582
0.010814419947564602,0.30901288986206055
0.010656972415745258,0.2566523551940918
0.009874958544969559,0.2446351945400238
0.009756854735314846,0.2454935610294342
0.009814255870878696,0.239055797457695
0.009311926551163197,0.2424892634153366
0.009432615712285042,0.23047210276126862
0.009302642196416855,0.2459227442741394
0.009202453307807446,0.2437768280506134
0.008835766464471817,0.22918455302715302
0.008748599328100681,0.2347639501094818
0.008961979299783707,0.2579399049282074
0.008541293442249298,0.2884120047092438
0.008158352226018906,0.3566523492336273
0.007784932851791382,0.32918456196784973
0.007620641961693764,0.2673819661140442
0.007729730103164911,0.30000001192092896
0.009071340784430504,0.2579399049282074
0.009217633865773678,0.2716738283634186
0.007777662482112646,0.2562231719493866
0.008069966919720173,0.2467811107635498
0.007568947970867157,0.31459227204322815
0.006888941396027803,0.2643776834011078
0.007177272811532021,0.3557939827442169
0.006782721262425184,0.44420599937438965
0.006448623724281788,0.4000000059604645
0.006096473429352045,0.3532188832759857
0.005994254723191261,0.3459227383136749
0.006304637528955936,0.33819741010665894
0.007334297522902489,0.3523605167865753
0.0070333234034478664,0.32317596673965454
0.005910045932978392,0.3446351885795593
0.006978281307965517,0.33733904361724854
0.008192752487957478,0.262660950422287
0.007398285903036594,0.32145923376083374
0.00661815982311964,0.30300429463386536
0.005789123009890318,0.2613734006881714
0.005843904800713062,0.30214592814445496
0.005867829080671072,0.33690986037254333
0.006375334691256285,0.3678111732006073
0.00670881662517786,0.28240343928337097
0.007886262610554695,0.29656651616096497
0.0073749893344938755,0.27982833981513977
0.006376368459314108,0.2609442174434662
0.006111131981015205,0.2742489278316498
0.0059574362821877,0.29957082867622375
0.005730330012738705,0.3459227383136749
0.005506579764187336,0.3557939827442169
0.006129552610218525,0.32446351647377014
0.005714138504117727,0.3703862726688385
0.005587288178503513,0.3506437838077545
0.005566814914345741,0.30987125635147095
0.005450223572552204,0.3403433561325073
0.005793302785605192,0.29313305020332336
0.01296114083379507,0.2596566379070282
0.007713868748396635,0.239055797457695
0.0063393195159733295,0.28283262252807617
0.006152526941150427,0.3622317612171173
0.006118341814726591,0.29012876749038696
0.006253916770219803,0.32746779918670654
0.005762556567788124,0.31115880608558655
0.005712579935789108,0.3489270508289337
0.006012872327119112,0.32145923376083374
0.005435509141534567,0.33519312739372253
0.005383881274610758,0.29871243238449097
0.00665863323956728,0.2712446451187134
0.006809956859797239,0.4163089990615845
0.005364478100091219,0.3433476388454437
0.005493553820997477,0.28068670630455017
0.005517376586794853,0.2360514998435974
0.005496030207723379,0.3866952657699585
0.005462466273456812,0.33690986037254333
0.005659752991050482,0.43733906745910645
0.005697672255337238,0.44248926639556885
0.007705532945692539,0.3961373269557953
0.006326669827103615,0.4163089990615845
0.0053773862309753895,0.32489269971847534
0.005003244150429964,0.30257511138916016
0.0051510147750377655,0.23218883574008942
0.005452056415379047,0.4000000059604645
0.005510155111551285,0.2733905613422394
0.004784680437296629,0.2394849807024002
0.004738608840852976,0.2660944163799286
0.004768113140016794,0.3424892723560333
0.004772600717842579,0.3506437838077545
0.004834355786442757,0.3849785327911377
0.00473251985386014,0.44592273235321045
0.004941485822200775,0.46480685472488403
0.005284466780722141,0.31759655475616455
0.004464160650968552,0.3862660825252533
0.004605256021022797,0.31201717257499695
0.00422576954588294,0.3429184556007385
0.0042876629158854485,0.3626609444618225
0.004615243524312973,0.42231759428977966
0.00454205647110939,0.33776822686195374
0.004049321636557579,0.3660944104194641
0.004001946188509464,0.3673819601535797
0.004031488671898842,0.33776822686195374
0.004230496473610401,0.2699570953845978
0.004295877180993557,0.32789698243141174
0.004198082722723484,0.3866952657699585
0.0039978232234716415,0.2665235996246338
0.0039062718860805035,0.252789705991745
0.004150189459323883,0.32274678349494934
0.00385239883325994,0.29141631722450256
0.0038487438578158617,0.40729615092277527
0.0037543759681284428,0.31330472230911255
0.004057062789797783,0.2759656608104706
0.0037746543530374765,0.3716738224029541
0.0038307667709887028,0.3433476388454437
0.0036492396611720324,0.31888413429260254
0.0035674558021128178,0.2682403326034546
0.003614157671108842,0.32961374521255493
0.0037607369013130665,0.3978540897369385
0.0036648258101195097,0.33690986037254333
0.0037376685068011284,0.3922746777534485
0.003814914496615529,0.3424892723560333
0.0037957343738526106,0.2403433471918106
0.0038326410576701164,0.30815449357032776
0.0036186659708619118,0.41115880012512207
0.0035107836592942476,0.32703861594200134
0.003493994241580367,0.33733904361724854
0.0034157964400947094,0.3866952657699585
0.0033464068546891212,0.31545063853263855
0.0034974778536707163,0.3772532045841217
0.0033639983739703894,0.2716738283634186
0.003935402259230614,0.30257511138916016
0.003685315605252981,0.3849785327911377
0.0033458538819104433,0.23047210276126862
0.003261264879256487,0.31759655475616455
0.003623455995693803,0.2751072943210602
0.0034744369331747293,0.2682403326034546
0.0033662666101008654,0.2557939887046814
0.0032562704291194677,0.3944205939769745
0.0032065960112959146,0.3858368992805481
0.003134409198537469,0.3450643718242645
0.004045703448355198,0.31459227204322815
0.0035571216139942408,0.3733905553817749
0.0033128235954791307,0.2699570953845978
0.0032484245020896196,0.2519313395023346
0.003402064787223935,0.30772531032562256
0.0031234994530677795,0.3459227383136749
0.0032467124983668327,0.269098699092865
0.003162386594340205,0.41330471634864807
0.0031168097630143166,0.46094420552253723
0.0030331816524267197,0.31587982177734375
0.0031296764500439167,0.3708154559135437
0.0029773851856589317,0.33776822686195374
0.0029337923042476177,0.31716737151145935
0.0029664416797459126,0.43175965547561646
0.0029093315824866295,0.32789698243141174
0.0029987117741256952,0.33175966143608093
0.0031318352557718754,0.274678111076355
0.0028779441490769386,0.3510729670524597
0.002819922985509038,0.42532187700271606
0.0028144107200205326,0.3523605167865753
0.0028221989050507545,0.4017167389392853
0.0028653170447796583,0.33047211170196533
0.002800105372443795,0.31373390555381775
0.0029425849206745625,0.3832617998123169
0.002856150036677718,0.2759656608104706
0.00278456206433475,0.3772532045841217
0.0027422718703746796,0.41030043363571167
0.0029661471489816904,0.44120171666145325
0.0029115735087543726,0.3841201663017273
0.0028272683266550303,0.4055793881416321
0.002784113399684429,0.29527896642684937
0.002765138167887926,0.4763948619365692
0.002776550594717264,0.45021459460258484
0.0028669114690274,0.2686695158481598
0.0027057959232479334,0.3738197386264801
0.002645262749865651,0.3798283338546753
0.002625716384500265,0.2785407602787018
0.0025574504397809505,0.3901287615299225
0.0024425636511296034,0.30171674489974976
0.0025910232216119766,0.4025751054286957
0.002562645124271512,0.30944207310676575
0.002468498656526208,0.4738197326660156
0.002377101918682456,0.42446351051330566
0.0024177131708711386,0.33476394414901733
0.002411971800029278,0.4000000059604645
0.002517684828490019,0.3858368992805481
0.0024006632156670094,0.32918456196784973
0.002388270106166601,0.3592274785041809
0.0029148049652576447,0.3742489218711853
0.0026765090879052877,0.3570815324783325
0.002654347103089094,0.43304720520973206
0.0024644406512379646,0.3643776774406433
0.0026268663350492716,0.3918454945087433
0.002691600238904357,0.3420600891113281
0.00259343720972538,0.3841201663017273
0.0024054774548858404,0.2772532105445862
0.0023051572497934103,0.45150214433670044
0.0056027923710644245,0.32403433322906494
0.0029329960234463215,0.29828324913978577
0.002544814720749855,0.29399141669273376
0.002379581332206726,0.32660943269729614
0.002387396292760968,0.3836909830570221
0.002469748957082629,0.29399141669273376
0.0023234107065945864,0.2854077219963074
0.002217352855950594,0.3476394712924957
